annotation_id,field,codes,other_note_en,other_note_status,note_original_language,note_processing,note_original_sha256,retained_field_record_number,retained_input_sha256,retained_source_column
K250818:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,128,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250831:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8110,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250882:setting,setting,HOME_OR_CONSUMER;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,136,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250886:output,output,CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8114,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250886:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8116,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250914:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8128,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250932:user,user,OTHER_CLINICIAN;OTHER_PHYSICIAN;TECHNOLOGIST_OR_OPERATOR;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,921,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250959:output,output,CLASSIFICATION_OR_DIAGNOSIS;DETECTION_OR_ALERT;OTHER;DOCUMENTATION_OR_SUMMARY,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8138,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K250999:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8146,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251002:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8152,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251029:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8170,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251059:output,output,MEASUREMENT_OR_QUANTIFICATION;RECONSTRUCTION_OR_ENHANCEMENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8174,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251072:action,action,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8189,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251072:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8188,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251096:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8200,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251106:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8206,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251110:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8212,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251151:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8218,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251153:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8224,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251167:output,output,SEGMENTATION_OR_LOCALIZATION;RECOMMENDATION_OR_PLANNING;CONTROL_OR_AUTOMATION;CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8228,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251167:setting,setting,OTHER,Positioning before and after DR exposure / departmental quality management; a disease-diagnosis context is not assigned as uAid's purpose.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,25c95f3e64bf459899940e7d7274b0b76836411f17b337ab74b2165ca54865af,8230,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251169:setting,setting,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8236,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251195:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8242,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251200:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,928,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251200:user,user,OTHER,Trained staff with a duty of care; registered professions are not differentiated.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,8e47d6102b7f65e9fb6c88500c986da6fad22b91bf029b6a6f1e2935f3c90dd8,927,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251218:setting,setting,DIAGNOSTIC_INTERPRETATION;MONITORING;HOME_OR_CONSUMER;INPATIENT;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,934,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251221:output,output,CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,938,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251276:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;INPATIENT;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8254,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251322:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;HOME_OR_CONSUMER;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8266,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251322:user,user,OTHER_CLINICIAN;OTHER_PHYSICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8265,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251351:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8276,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251351:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8278,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251368:output,output,CLASSIFICATION_OR_DIAGNOSIS;SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;DOCUMENTATION_OR_SUMMARY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8288,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251370:output,output,RECONSTRUCTION_OR_ENHANCEMENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8294,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251386:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8302,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251399:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8314,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251406:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8320,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251408:setting,setting,SCREENING;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8326,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251416:output,output,RECOMMENDATION_OR_PLANNING;CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8330,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251416:setting,setting,OTHER,Adult TTE acquisition context; the physical setting is not given.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,b7cf19e0630af9ba3e342a0a5cf6732b5fb80d7231a2265803e9fd532b2ea9f6,8332,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251455:output,output,CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8336,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251455:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8338,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251456:output,output,CLASSIFICATION_OR_DIAGNOSIS;DOCUMENTATION_OR_SUMMARY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8342,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251456:setting,setting,SCREENING;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8344,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251481:output,output,CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8354,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251481:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8356,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251494:output,output,DETECTION_OR_ALERT;CLASSIFICATION_OR_DIAGNOSIS;MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,950,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251506:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1924,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251518:output,output,DETECTION_OR_ALERT;CLASSIFICATION_OR_DIAGNOSIS;SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,956,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251518:user,user,OTHER_PHYSICIAN;OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,957,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251532:user,user,OTHER_PHYSICIAN;OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8385,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251533:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8392,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251590:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8398,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251610:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8410,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251629:user,user,OTHER_PHYSICIAN;OTHER_CLINICIAN;TECHNOLOGIST_OR_OPERATOR;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8415,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251657:setting,setting,HOME_OR_CONSUMER;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,142,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251673:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8434,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251747:user,user,OTHER_PHYSICIAN;OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8445,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251763:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8452,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251763:user,user,OTHER;OTHER_CLINICIAN,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8451,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251769:setting,setting,DIAGNOSTIC_INTERPRETATION;MONITORING;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8464,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251901:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8494,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251901:user,user,TECHNOLOGIST_OR_OPERATOR;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8493,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251931:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8500,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251963:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8512,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251983:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8518,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K251985:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8524,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252002:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8536,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252002:user,user,OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8535,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252007:setting,setting,DIAGNOSTIC_INTERPRETATION;INPATIENT;ACUTE_TRIAGE_OR_EMERGENCY;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8542,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252018:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8548,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252029:setting,setting,SCREENING;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8554,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252041:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8560,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252074:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8566,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252076:output,output,OTHER,Recording/display of processed sound; specific pattern-recognition categories are not disclosed.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,93a21b4b8e780bf99267604fc22588359748ac5c0d3ce1dfc719cacbbef1a753,962,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252076:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,964,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252089:output,output,MEASUREMENT_OR_QUANTIFICATION;CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,968,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252089:setting,setting,HOME_OR_CONSUMER;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,970,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252103:user,user,OTHER;OTHER_CLINICIAN;OTHER_PHYSICIAN,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8595,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252148:action,action,OTHER;WORKFLOW_OR_DOCUMENTATION,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8609,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252148:setting,setting,OTHER,Adjunct GA measurement in a healthcare setting; home/ED use is not inferred from standards.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,dc4ae48d710653c0bf527682ea413328ca15615e813009ad56cbd6e2ce95140a,8608,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252178:output,output,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1286,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252188:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,8614,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K252204:action,action,OTHER,"Supports clinical assessment; no claim of diagnosis, monitoring, or special treatment is made.",SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,2769793916eb9a7fa20e37b48c2d756051aec60c3006bed2bd42ede5463b2b28,977,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
