annotation_id,submission_number,field,baseline_codes,codes,annotation_state,source_limited,limitation_layer
K242925:output,K242925,output,SEGMENTATION_OR_LOCALIZATION,SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K242925:user,K242925,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K242925:setting,K242925,setting,PROCEDURAL_OR_OPERATING_ROOM,PROCEDURAL_OR_OPERATING_ROOM,CODED,false,NONE
K242925:action,K242925,action,TREATMENT_OR_PROCEDURE_PLANNING,TREATMENT_OR_PROCEDURE_PLANNING,CODED,false,NONE
K242925:component_status,K242925,component_status,SINGLE,SINGLE,CODED,false,NONE
K242967:input,K242967,input,PHYSIOLOGICAL_SIGNAL,PHYSIOLOGICAL_SIGNAL,CODED,false,NONE
K242967:output,K242967,output,DETECTION_OR_ALERT;CONTROL_OR_AUTOMATION,DETECTION_OR_ALERT;CONTROL_OR_AUTOMATION,CODED,false,NONE
K242967:user,K242967,user,PATIENT_OR_CAREGIVER,PATIENT_OR_CAREGIVER,CODED,false,NONE
K242967:setting,K242967,setting,HOME_OR_CONSUMER,HOME_OR_CONSUMER,CODED,false,NONE
K242967:action,K242967,action,REFERRAL_OR_ESCALATION,REFERRAL_OR_ESCALATION,CODED,false,NONE
K242967:component_status,K242967,component_status,SINGLE,SINGLE,CODED,false,NONE
K242994:input,K242994,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K242994:output,K242994,output,SEGMENTATION_OR_LOCALIZATION,SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K242994:user,K242994,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K242994:setting,K242994,setting,PROCEDURAL_OR_OPERATING_ROOM,PROCEDURAL_OR_OPERATING_ROOM,CODED,false,NONE
K242994:action,K242994,action,TREATMENT_OR_PROCEDURE_PLANNING,TREATMENT_OR_PROCEDURE_PLANNING,CODED,false,NONE
K242994:component_status,K242994,component_status,SINGLE,SINGLE,CODED,false,NONE
K243005:input,K243005,input,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243005:output,K243005,output,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243005:user,K243005,user,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243005:setting,K243005,setting,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243005:action,K243005,action,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243005:component_status,K243005,component_status,UNCERTAIN,UNCERTAIN,UNCERTAIN,true,AI_ATTRIBUTION_BARRIER
K243038:input,K243038,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243038:output,K243038,output,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;DOCUMENTATION_OR_SUMMARY,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;DOCUMENTATION_OR_SUMMARY,CODED,false,NONE
K243038:user,K243038,user,RADIOLOGIST;OTHER_PHYSICIAN;OTHER_CLINICIAN,RADIOLOGIST;OTHER_PHYSICIAN;OTHER_CLINICIAN,CODED,false,NONE
K243038:setting,K243038,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243038:action,K243038,action,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,CODED,false,NONE
K243038:component_status,K243038,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243042:input,K243042,input,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243042:output,K243042,output,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243042:user,K243042,user,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243042:setting,K243042,setting,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243042:action,K243042,action,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243042:component_status,K243042,component_status,UNCERTAIN,UNCERTAIN,UNCERTAIN,true,AI_ATTRIBUTION_BARRIER
K243065:input,K243065,input,AUDIO_OR_VIDEO,AUDIO_OR_VIDEO,CODED,false,NONE
K243065:output,K243065,output,RECOMMENDATION_OR_PLANNING;CONTROL_OR_AUTOMATION;OTHER,RECOMMENDATION_OR_PLANNING;CONTROL_OR_AUTOMATION;OTHER,CODED,false,NONE
K243065:user,K243065,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243065:setting,K243065,setting,OTHER,OTHER,CODED,false,NONE
K243065:action,K243065,action,WORKFLOW_OR_DOCUMENTATION,WORKFLOW_OR_DOCUMENTATION,CODED,false,NONE
K243065:component_status,K243065,component_status,SINGLE,SINGLE,CODED,false,NONE
K243122:input,K243122,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243122:output,K243122,output,RECONSTRUCTION_OR_ENHANCEMENT;MEASUREMENT_OR_QUANTIFICATION;OTHER,RECONSTRUCTION_OR_ENHANCEMENT;MEASUREMENT_OR_QUANTIFICATION;OTHER,CODED,false,NONE
K243122:user,K243122,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243122:setting,K243122,setting,DIAGNOSTIC_INTERPRETATION;OTHER,DIAGNOSTIC_INTERPRETATION;OTHER,CODED,false,NONE
K243122:action,K243122,action,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,CODED,false,NONE
K243122:component_status,K243122,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243144:input,K243144,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243144:output,K243144,output,CLASSIFICATION_OR_DIAGNOSIS;MEASUREMENT_OR_QUANTIFICATION,CLASSIFICATION_OR_DIAGNOSIS;MEASUREMENT_OR_QUANTIFICATION,CODED,false,NONE
K243144:user,K243144,user,TECHNOLOGIST_OR_OPERATOR;LABORATORY_PROFESSIONAL,TECHNOLOGIST_OR_OPERATOR;LABORATORY_PROFESSIONAL,CODED,false,NONE
K243144:setting,K243144,setting,LABORATORY,LABORATORY,CODED,false,NONE
K243144:action,K243144,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243144:component_status,K243144,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243145:input,K243145,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243145:output,K243145,output,DETECTION_OR_ALERT,DETECTION_OR_ALERT,CODED,false,NONE
K243145:user,K243145,user,RADIOLOGIST;OTHER_PHYSICIAN,RADIOLOGIST;OTHER_PHYSICIAN,CODED,false,NONE
K243145:setting,K243145,setting,ACUTE_TRIAGE_OR_EMERGENCY,ACUTE_TRIAGE_OR_EMERGENCY,CODED,false,NONE
K243145:action,K243145,action,TRIAGE_OR_PRIORITIZATION,TRIAGE_OR_PRIORITIZATION,CODED,false,NONE
K243145:component_status,K243145,component_status,SINGLE,SINGLE,CODED,false,NONE
K243158:input,K243158,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243158:output,K243158,output,SEGMENTATION_OR_LOCALIZATION,SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K243158:user,K243158,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243158:setting,K243158,setting,PROCEDURAL_OR_OPERATING_ROOM,PROCEDURAL_OR_OPERATING_ROOM,CODED,false,NONE
K243158:action,K243158,action,TREATMENT_OR_PROCEDURE_PLANNING,TREATMENT_OR_PROCEDURE_PLANNING,CODED,false,NONE
K243158:component_status,K243158,component_status,SINGLE,SINGLE,CODED,false,NONE
K243189:input,K243189,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243189:output,K243189,output,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION,CODED,false,NONE
K243189:user,K243189,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243189:setting,K243189,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243189:action,K243189,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243189:component_status,K243189,component_status,SINGLE,SINGLE,CODED,false,NONE
K243209:input,K243209,input,MEDICAL_IMAGE;CLINICAL_TABULAR_OR_TEXT,MEDICAL_IMAGE;CLINICAL_TABULAR_OR_TEXT,CODED,false,NONE
K243209:output,K243209,output,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K243209:user,K243209,user,TECHNOLOGIST_OR_OPERATOR;OTHER_PHYSICIAN,TECHNOLOGIST_OR_OPERATOR;OTHER_PHYSICIAN,CODED,false,NONE
K243209:setting,K243209,setting,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM,CODED,false,NONE
K243209:action,K243209,action,INTERPRETATION_OR_DIAGNOSIS;TREATMENT_OR_PROCEDURE_PLANNING,INTERPRETATION_OR_DIAGNOSIS;TREATMENT_OR_PROCEDURE_PLANNING,CODED,false,NONE
K243209:component_status,K243209,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243229:input,K243229,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243229:output,K243229,output,DETECTION_OR_ALERT;MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,DETECTION_OR_ALERT;MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K243229:user,K243229,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243229:setting,K243229,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243229:action,K243229,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243229:component_status,K243229,component_status,SINGLE,SINGLE,CODED,false,NONE
K243230:input,K243230,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243230:output,K243230,output,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K243230:user,K243230,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243230:setting,K243230,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243230:action,K243230,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243230:component_status,K243230,component_status,SINGLE,SINGLE,CODED,false,NONE
K243234:input,K243234,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243234:output,K243234,output,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION,CODED,false,NONE
K243234:user,K243234,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243234:setting,K243234,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243234:action,K243234,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243234:component_status,K243234,component_status,SINGLE,SINGLE,CODED,false,NONE
K243235:input,K243235,input,AUDIO_OR_VIDEO,AUDIO_OR_VIDEO,CODED,false,NONE
K243235:output,K243235,output,MEASUREMENT_OR_QUANTIFICATION;OTHER,MEASUREMENT_OR_QUANTIFICATION;OTHER,CODED,false,NONE
K243235:user,K243235,user,NOT_STATED,NOT_STATED,NOT_STATED,true,FIELD_NOT_STATED
K243235:setting,K243235,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243235:action,K243235,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243235:component_status,K243235,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243239:input,K243239,input,AUDIO_OR_VIDEO,AUDIO_OR_VIDEO,CODED,false,NONE
K243239:output,K243239,output,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K243239:user,K243239,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243239:setting,K243239,setting,ACUTE_TRIAGE_OR_EMERGENCY,ACUTE_TRIAGE_OR_EMERGENCY,CODED,false,NONE
K243239:action,K243239,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243239:component_status,K243239,component_status,SINGLE,SINGLE,CODED,false,NONE
K243250:input,K243250,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243250:output,K243250,output,RECONSTRUCTION_OR_ENHANCEMENT,RECONSTRUCTION_OR_ENHANCEMENT,CODED,false,NONE
K243250:user,K243250,user,RADIOLOGIST;TECHNOLOGIST_OR_OPERATOR,RADIOLOGIST;TECHNOLOGIST_OR_OPERATOR,CODED,false,NONE
K243250:setting,K243250,setting,OTHER,OTHER,CODED,false,NONE
K243250:action,K243250,action,NOT_STATED,NOT_STATED,NOT_STATED,true,FIELD_NOT_STATED
K243250:component_status,K243250,component_status,SINGLE,SINGLE,CODED,false,NONE
K243253:input,K243253,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243253:output,K243253,output,MEASUREMENT_OR_QUANTIFICATION,MEASUREMENT_OR_QUANTIFICATION,CODED,false,NONE
K243253:user,K243253,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243253:setting,K243253,setting,OTHER,OTHER,CODED,false,NONE
K243253:action,K243253,action,WORKFLOW_OR_DOCUMENTATION,WORKFLOW_OR_DOCUMENTATION,CODED,false,NONE
K243253:component_status,K243253,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243268:input,K243268,input,PHYSIOLOGICAL_SIGNAL,PHYSIOLOGICAL_SIGNAL,CODED,false,NONE
K243268:output,K243268,output,MEASUREMENT_OR_QUANTIFICATION;CLASSIFICATION_OR_DIAGNOSIS,MEASUREMENT_OR_QUANTIFICATION;CLASSIFICATION_OR_DIAGNOSIS,CODED,false,NONE
K243268:user,K243268,user,OTHER_CLINICIAN;PATIENT_OR_CAREGIVER,OTHER_CLINICIAN;PATIENT_OR_CAREGIVER,CODED,false,NONE
K243268:setting,K243268,setting,HOME_OR_CONSUMER;DIAGNOSTIC_INTERPRETATION,HOME_OR_CONSUMER;DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243268:action,K243268,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243268:component_status,K243268,component_status,SINGLE,SINGLE,CODED,false,NONE
K243292:input,K243292,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243292:output,K243292,output,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;DOCUMENTATION_OR_SUMMARY,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;DOCUMENTATION_OR_SUMMARY,CODED,false,NONE
K243292:user,K243292,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243292:setting,K243292,setting,PROCEDURAL_OR_OPERATING_ROOM,PROCEDURAL_OR_OPERATING_ROOM,CODED,false,NONE
K243292:action,K243292,action,TREATMENT_OR_PROCEDURE_PLANNING,TREATMENT_OR_PROCEDURE_PLANNING,CODED,false,NONE
K243292:component_status,K243292,component_status,SINGLE,SINGLE,CODED,false,NONE
K243294:input,K243294,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243294:output,K243294,output,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K243294:user,K243294,user,OTHER_PHYSICIAN;TECHNOLOGIST_OR_OPERATOR,OTHER_PHYSICIAN;TECHNOLOGIST_OR_OPERATOR,CODED,false,NONE
K243294:setting,K243294,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243294:action,K243294,action,INTERPRETATION_OR_DIAGNOSIS;TREATMENT_OR_PROCEDURE_PLANNING,INTERPRETATION_OR_DIAGNOSIS;TREATMENT_OR_PROCEDURE_PLANNING,CODED,false,NONE
K243294:component_status,K243294,component_status,SINGLE,SINGLE,CODED,false,NONE
K243331:input,K243331,input,AUDIO_OR_VIDEO,AUDIO_OR_VIDEO,CODED,false,NONE
K243331:output,K243331,output,MEASUREMENT_OR_QUANTIFICATION,MEASUREMENT_OR_QUANTIFICATION,CODED,false,NONE
K243331:user,K243331,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243331:setting,K243331,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243331:action,K243331,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243331:component_status,K243331,component_status,SINGLE,SINGLE,CODED,false,NONE
K243335:input,K243335,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243335:output,K243335,output,RECONSTRUCTION_OR_ENHANCEMENT,RECONSTRUCTION_OR_ENHANCEMENT,CODED,false,NONE
K243335:user,K243335,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243335:setting,K243335,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243335:action,K243335,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243335:component_status,K243335,component_status,SINGLE,SINGLE,CODED,false,NONE
K243341:input,K243341,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243341:output,K243341,output,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;OTHER;DOCUMENTATION_OR_SUMMARY,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;OTHER;DOCUMENTATION_OR_SUMMARY,CODED,false,NONE
K243341:user,K243341,user,OTHER_PHYSICIAN;RADIOLOGIST,OTHER_PHYSICIAN;RADIOLOGIST,CODED,false,NONE
K243341:setting,K243341,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243341:action,K243341,action,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,CODED,false,NONE
K243341:component_status,K243341,component_status,SINGLE,SINGLE,CODED,false,NONE
K243348:input,K243348,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243348:output,K243348,output,MEASUREMENT_OR_QUANTIFICATION,MEASUREMENT_OR_QUANTIFICATION,CODED,false,NONE
K243348:user,K243348,user,PATIENT_OR_CAREGIVER;OTHER_CLINICIAN,PATIENT_OR_CAREGIVER;OTHER_CLINICIAN,CODED,false,NONE
K243348:setting,K243348,setting,HOME_OR_CONSUMER;MONITORING;OTHER,HOME_OR_CONSUMER;MONITORING;OTHER,CODED,false,NONE
K243348:action,K243348,action,MONITORING_OR_FOLLOW_UP,MONITORING_OR_FOLLOW_UP,CODED,false,NONE
K243348:component_status,K243348,component_status,SINGLE,SINGLE,CODED,false,NONE
K243349:input,K243349,input,PHYSIOLOGICAL_SIGNAL,PHYSIOLOGICAL_SIGNAL,CODED,false,NONE
K243349:output,K243349,output,CLASSIFICATION_OR_DIAGNOSIS;DETECTION_OR_ALERT;MEASUREMENT_OR_QUANTIFICATION;DOCUMENTATION_OR_SUMMARY,CLASSIFICATION_OR_DIAGNOSIS;DETECTION_OR_ALERT;MEASUREMENT_OR_QUANTIFICATION;DOCUMENTATION_OR_SUMMARY,CODED,false,NONE
K243349:user,K243349,user,OTHER_CLINICIAN;TECHNOLOGIST_OR_OPERATOR,OTHER_CLINICIAN;TECHNOLOGIST_OR_OPERATOR,CODED,false,NONE
K243349:setting,K243349,setting,OUTPATIENT;MONITORING,OUTPATIENT;MONITORING,CODED,false,NONE
K243349:action,K243349,action,INTERPRETATION_OR_DIAGNOSIS;MONITORING_OR_FOLLOW_UP,INTERPRETATION_OR_DIAGNOSIS;MONITORING_OR_FOLLOW_UP,CODED,false,NONE
K243349:component_status,K243349,component_status,SINGLE,SINGLE,CODED,false,NONE
K243350:input,K243350,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243350:output,K243350,output,SEGMENTATION_OR_LOCALIZATION;RECONSTRUCTION_OR_ENHANCEMENT,SEGMENTATION_OR_LOCALIZATION;RECONSTRUCTION_OR_ENHANCEMENT,CODED,false,NONE
K243350:user,K243350,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243350:setting,K243350,setting,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;MONITORING,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;MONITORING,CODED,false,NONE
K243350:action,K243350,action,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION;MONITORING_OR_FOLLOW_UP;TREATMENT_OR_PROCEDURE_PLANNING,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION;MONITORING_OR_FOLLOW_UP;TREATMENT_OR_PROCEDURE_PLANNING,CODED,false,NONE
K243350:component_status,K243350,component_status,SINGLE,SINGLE,CODED,false,NONE
K243363:input,K243363,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243363:output,K243363,output,DETECTION_OR_ALERT,DETECTION_OR_ALERT,CODED,false,NONE
K243363:user,K243363,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243363:setting,K243363,setting,ACUTE_TRIAGE_OR_EMERGENCY,ACUTE_TRIAGE_OR_EMERGENCY,CODED,false,NONE
K243363:action,K243363,action,TRIAGE_OR_PRIORITIZATION,TRIAGE_OR_PRIORITIZATION,CODED,false,NONE
K243363:component_status,K243363,component_status,SINGLE,SINGLE,CODED,false,NONE
K243376:input,K243376,input,MEDICAL_IMAGE;AUDIO_OR_VIDEO,MEDICAL_IMAGE;AUDIO_OR_VIDEO,CODED,false,NONE
K243376:output,K243376,output,CONTROL_OR_AUTOMATION;OTHER,CONTROL_OR_AUTOMATION;OTHER,CODED,false,NONE
K243376:user,K243376,user,NOT_STATED,NOT_STATED,NOT_STATED,true,FIELD_NOT_STATED
K243376:setting,K243376,setting,PROCEDURAL_OR_OPERATING_ROOM,PROCEDURAL_OR_OPERATING_ROOM,CODED,false,NONE
K243376:action,K243376,action,THERAPY_DOSE_OR_DEVICE_CONTROL;WORKFLOW_OR_DOCUMENTATION,THERAPY_DOSE_OR_DEVICE_CONTROL;WORKFLOW_OR_DOCUMENTATION,CODED,false,NONE
K243376:component_status,K243376,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243378:input,K243378,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243378:output,K243378,output,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,MEASUREMENT_OR_QUANTIFICATION;SEGMENTATION_OR_LOCALIZATION,CODED,false,NONE
K243378:user,K243378,user,OTHER_CLINICIAN,OTHER_CLINICIAN,CODED,false,NONE
K243378:setting,K243378,setting,DIAGNOSTIC_INTERPRETATION,DIAGNOSTIC_INTERPRETATION,CODED,false,NONE
K243378:action,K243378,action,INTERPRETATION_OR_DIAGNOSIS,INTERPRETATION_OR_DIAGNOSIS,CODED,false,NONE
K243378:component_status,K243378,component_status,SINGLE,SINGLE,CODED,false,NONE
K243397:input,K243397,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243397:output,K243397,output,RECONSTRUCTION_OR_ENHANCEMENT;MEASUREMENT_OR_QUANTIFICATION;OTHER,RECONSTRUCTION_OR_ENHANCEMENT;MEASUREMENT_OR_QUANTIFICATION;OTHER,CODED,false,NONE
K243397:user,K243397,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243397:setting,K243397,setting,DIAGNOSTIC_INTERPRETATION;OTHER,DIAGNOSTIC_INTERPRETATION;OTHER,CODED,false,NONE
K243397:action,K243397,action,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,INTERPRETATION_OR_DIAGNOSIS;WORKFLOW_OR_DOCUMENTATION,CODED,false,NONE
K243397:component_status,K243397,component_status,MULTIPLE,MULTIPLE,CODED,false,NONE
K243446:input,K243446,input,MEDICAL_IMAGE,MEDICAL_IMAGE,CODED,false,NONE
K243446:output,K243446,output,RECONSTRUCTION_OR_ENHANCEMENT,RECONSTRUCTION_OR_ENHANCEMENT,CODED,false,NONE
K243446:user,K243446,user,OTHER_PHYSICIAN,OTHER_PHYSICIAN,CODED,false,NONE
K243446:setting,K243446,setting,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;MONITORING,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;MONITORING,CODED,false,NONE
K243446:action,K243446,action,INTERPRETATION_OR_DIAGNOSIS;TREATMENT_OR_PROCEDURE_PLANNING;MONITORING_OR_FOLLOW_UP,INTERPRETATION_OR_DIAGNOSIS;TREATMENT_OR_PROCEDURE_PLANNING;MONITORING_OR_FOLLOW_UP,CODED,false,NONE
K243446:component_status,K243446,component_status,SINGLE,SINGLE,CODED,false,NONE
K243449:input,K243449,input,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243449:output,K243449,output,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243449:user,K243449,user,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
K243449:setting,K243449,setting,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,true,AI_ATTRIBUTION_BARRIER
